2025-04-03 14:53:48,399 INFO     Start Init the PLC: PLC-01
2025-04-03 14:55:38,915 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:39,726 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:39,933 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:40,747 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:40,953 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:41,765 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:41,971 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:42,787 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:42,993 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:43,806 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:44,014 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:44,826 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:45,033 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:45,840 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:46,048 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:46,862 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:47,070 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:47,885 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:48,091 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:48,907 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:49,114 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:49,928 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:50,134 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:50,949 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:51,156 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:51,972 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:52,180 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:52,996 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:53,203 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:54,011 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:54,218 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:55,029 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:55,236 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:56,048 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:56,254 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:57,066 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:57,274 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:58,086 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:58,292 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:55:59,108 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:55:59,315 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:00,128 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:00,335 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:01,150 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:01,358 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:02,171 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:02,377 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:03,189 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:03,396 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:04,210 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:04,417 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:05,231 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:05,439 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:06,252 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:06,460 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:07,271 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:07,479 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:08,294 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:08,502 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:09,317 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:09,525 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:10,334 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:10,541 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:11,355 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:11,563 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:12,376 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:12,584 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:13,399 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:13,606 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:14,413 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:14,621 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:15,434 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:15,642 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:16,455 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:16,661 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:17,470 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:17,676 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:18,484 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:18,692 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:19,499 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:19,707 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:20,521 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:20,728 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:21,542 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:21,750 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:22,561 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:22,769 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:23,582 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:23,790 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:24,604 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:24,811 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:25,625 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:25,833 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:26,647 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:26,854 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:27,669 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:27,877 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:28,691 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:28,899 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 14:56:29,715 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 14:56:29,923 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
